"X","L","G","Y"
0.299718165378701,1.18911639520674,1,0
-0.0683024919794748,-0.213235443207302,1,0
-0.663318849581315,0.342484987344327,0,0
0.464157490078917,2.72428983942603,1,1
-0.185975055563793,1.1182286787026,1,1
0.600029996474638,-0.61823298447088,0,0
-0.440720298924822,0.439617105056533,0,1
-1.68823911922565,0.161890754123366,1,1
-1.31938011015445,1.65053910625829,1,1
-0.80320248347048,-1.60628932432499,0,0
0.901995030288911,-0.811633020867475,1,1
2.12363115117003,0.991976206538827,1,1
0.227910028286626,-1.53200181605143,0,0
1.40127307952336,1.98135469558555,1,1
0.892034728791955,1.39313457801338,1,0
1.20364440823424,0.449882212191888,0,1
1.19117479315013,-0.6354485561702,1,1
-0.0879347578202007,-0.835357213968231,1,0
0.0390534722367788,-0.349973362998153,1,1
-1.36688551271795,-0.160889393478148,0,0
0.713772210616138,1.38186063994613,0,1
1.86311720256914,1.63195565596978,1,1
-1.16703534780543,-1.02503290587477,0,0
-0.529895933760211,-0.621602040093901,0,0
0.204527342133668,1.0038105003421,0,0
1.50666979440979,1.17043407471194,1,1
-0.136483152759116,-0.213582645071213,0,0
0.51480980222342,1.97032374502626,0,1
-0.295545524304094,-1.16324821045076,0,0
-0.465638351830681,-2.49751635240425,1,0
-0.376096689952119,0.592296643865355,0,1
-0.33120684087429,1.41131215277086,0,1
-0.971414718121615,0.40137644694323,0,1
1.45764769653072,-0.322166891423585,1,1
0.110811226522915,-0.520245718545237,1,0
-0.557769312501813,-0.0874497779248426,1,1
0.618368993007326,0.56010054004742,0,0
-0.75883667859444,-1.02120452207964,1,0
-0.536889360266845,-0.370736788956648,0,0
-1.27773838729578,1.62894150708348,0,1
-0.11961613652376,0.55252897698219,1,1
0.341126084182414,1.25051746911569,1,1
0.531285474349759,1.37945103738276,0,1
0.165905955863281,-0.771019094052377,0,1
0.621351524705296,-0.187604003633458,0,1
-0.637234509196361,-0.433979744162009,1,0
0.359099731129164,1.85032857730698,0,1
0.174173613244833,0.304203090378011,0,1
-0.136477913175989,1.3231521150724,1,1
0.133084255683651,1.81786516272433,1,1
-1.02887556652558,0.0202574092812884,0,0
0.557088894054569,0.602000035257199,0,1
1.03031093341794,1.03200050793076,1,1
-1.28045339952407,-0.715616105649132,1,1
0.402148910020998,-1.12336678337658,1,0
0.53273184330379,-1.26481315182043,1,0
0.223505922598298,0.623267598067907,1,1
-0.676327667083613,2.03483408256003,0,1
0.0122413772261982,-0.111603241712282,1,1
-0.124043020188733,0.534035170737203,1,1
0.666039338476133,0.900383535122137,1,1
0.388245781456689,0.890230624547548,0,0
0.340823498466445,-0.988328389836725,1,0
-1.54369739605096,-0.565962823905314,1,0
0.481283203338879,1.67692915492333,0,1
-0.409525514484606,1.2270349281963,1,0
-0.366718030264069,2.32315855298762,1,1
-0.334782853820577,0.574484193604029,0,1
0.371890227307305,1.45692315860111,0,0
0.0788089097701586,1.25678051638709,1,1
1.09611577044447,0.074813253918452,0,1
0.753242777806739,0.611258056215381,1,1
-0.59929895974269,0.639817630628706,1,1
0.137940973090035,0.477464149659592,0,0
-0.395797547865244,1.57021783773036,0,1
2.52336288080001,2.91029081615167,1,1
-0.128692531302147,-1.11746237639258,0,1
-0.171285600603433,-0.273374597399442,0,0
-0.618088905950047,-1.45879089411491,0,0
1.85886545798808,0.633251601876971,1,1
0.588574121600522,-0.565484281317755,1,1
0.804774128534085,-1.34186785238142,0,1
0.458209239553202,0.30659922998667,0,1
-0.712301232895833,0.379219653925916,0,0
1.05844365723219,0.390720172602581,1,1
-1.69229557885864,0.151108174340696,1,0
0.758428879309746,-0.642762998948512,0,0
-2.31622002173799,-0.473717143540918,1,0
-1.73131400145008,0.189395638690276,0,0
-1.13297808769188,2.32339111926223,0,1
-0.575123980689466,0.372035293529053,1,1
0.341509933991433,2.55481530435667,0,1
-0.16366797466415,-0.552868027322271,1,0
0.780742881423544,-1.27808179568161,0,1
-0.307246748460152,0.247506653469006,1,1
0.745148751122851,0.700783454680214,0,1
1.38216629388408,-0.469089904034315,0,0
-0.984727530560683,-0.730012637455713,1,0
-0.0626466665646274,0.734786246333254,1,1
-0.35290779324978,-1.55953350950189,1,0
-0.82278187201881,0.968668445188425,1,0
-0.909201990106645,-0.102418295209807,1,1
-1.01986536860797,-0.428045160282953,1,0
-0.348602515432288,0.753697059742005,1,0
-0.27172557322819,0.0656149369017868,1,1
1.04029798356538,-0.00760409255465154,0,1
1.45798367967898,-1.50200808984595,0,0
-0.74148487978678,-1.92813460112421,1,0
-0.752282186224247,-0.0354231660501508,1,0
1.08531170684292,-0.94128406415042,1,0
-0.650473053177534,0.514377784550271,1,1
1.0374805716249,0.786454514010415,0,1
0.48008535118808,0.223011201289458,1,1
0.149417909095204,-0.354958352839771,1,1
0.843854056977405,1.50455096953222,0,1
-0.100358534247024,-0.975299117777443,0,0
-0.448930389827782,-0.78386033730279,0,0
-1.10379895920615,-0.742049209220819,0,0
-0.955488464307329,-1.98702418481811,1,0
0.286212426218779,-0.964209595703066,1,0
0.286549285392585,-0.133084112026354,0,1
0.7998422310188,-1.34040752915884,1,1
-0.886054963008117,0.170408410223279,1,1
2.0805240665932,0.870455190386077,0,1
-0.907630139146761,-0.249288390569174,0,0
-0.29817320395429,-0.456998070542554,1,0
0.672240924342116,1.83744495084885,0,1
0.816177385530551,0.760619765318626,0,1
0.926155534802471,-0.91683887506062,0,1
1.33119802759304,0.0664600101780792,1,0
-2.00029622133608,-0.25286856405987,0,0
-2.91550988359441,-1.05927942950219,0,0
-1.06750075731681,-1.11655035575404,0,0
-0.59228364081535,-0.747710767403772,0,0
-0.640343307950686,0.109804507478464,1,0
-0.214289704948409,-0.260508508253875,0,1
-0.532699456685663,2.26168333521279,0,1
-0.448622667999616,-0.318259111032333,0,0
-1.07395296465378,0.776679377750577,0,0
1.69701677684999,1.64332687196611,0,1
-0.541719560549219,0.0772479475159872,0,0
1.03170557271275,1.45986424322427,0,1
-0.537974450499614,-0.471954737217811,1,0
-0.656481760016702,-1.62295209023603,1,0
-1.36473224843228,0.055973416940567,0,0
0.174359404371214,0.752368640207258,1,1
-0.650216910521312,0.3804692896662,0,0
-0.914695516803759,-0.0867937735182249,1,0
-0.570288686490831,0.626201033583338,1,1
0.892631218428624,1.71023196814501,1,1
-0.978801581607261,0.669423255770678,1,1
1.58412819111972,0.715677977781865,0,1
-0.645583905362453,-0.529904151907504,1,0
0.268972151295555,-0.302203146713285,0,0
-0.366255422251308,-1.6044412382054,1,0
-1.12676177266533,0.359936847298293,1,1
0.679362774078703,-0.162162299891336,1,1
0.0104172490626121,0.145980377737806,0,1
0.537892870085597,1.25851413849493,0,0
-0.173811208498109,1.08135434074555,0,0
0.935014705746133,0.0814343548626972,0,1
0.60610548012489,0.0516957055860202,0,1
-1.01443817116242,-0.973312723579371,0,0
-0.107187858878575,0.557333292861909,1,1
-0.281879198076524,0.114812780922707,0,1
-1.14260602129447,-0.757872027126094,0,0
-0.632610397896864,0.232500906696775,1,0
1.31202100450929,0.534345007747296,0,0
-0.545786493155084,1.1743680158816,1,0
-0.667854247861602,-0.281350722543715,0,1
1.24161550273804,2.11242652638626,0,1
-1.52778244251863,-0.315745792710607,0,0
1.26998297290037,0.817442684164539,0,1
-0.540482567964529,0.491920913760625,1,0
-1.54537267017513,-0.631936463923814,1,0
0.881895669763393,-1.3077778121572,1,1
1.49135221459292,-1.58038480730144,0,0
-0.886773223374411,-0.294060138105193,0,0
-0.0676017278687071,1.46759156548071,0,1
-2.12766558390753,-0.305831793717015,0,0
0.29229559524152,0.558865172531683,0,1
-1.64964630996111,-1.5298998754441,1,0
-2.0363089677326,-0.469744141921794,1,0
-0.797466415614102,-0.956055492000072,1,0
1.01294278943864,0.448233635227267,1,1
-0.276779220963928,1.64703961339791,1,1
2.04206825828885,2.71240374541352,1,1
0.0302430305827148,0.706658004383569,0,0
-0.144658605979414,1.54600727379967,0,1
-0.161336902385963,-0.277679707669189,0,0
0.382965315176877,0.218912832838124,0,1
-0.824141216516788,-1.52392565428086,1,1
0.735622243616592,0.264703162495145,0,1
0.266465192105808,0.834747148105957,1,1
4.87320489672096e-05,-2.29790452158174,0,0
1.71983643444187,-0.922827765025698,1,1
-0.621103985550894,-1.20921592362157,1,1
1.64728673787514,-0.414860238091517,1,1
0.52818413289028,-0.966906875855464,1,0
-1.32111852300326,0.144461001444936,1,1
-0.00647652760280386,0.0978066425474591,1,1
-0.148129080022659,-0.910986982725446,0,0
1.00938824835127,-0.760272802748904,1,1
0.278458829729847,-0.990612937458839,1,0
1.95963592234543,-0.352043575859324,0,0
1.01208263964678,-0.909769945832585,1,0
-0.253740911778055,0.0561776009379992,1,0
-0.741361842316593,-0.648576795617522,1,0
-1.75770878540785,-1.4980601448055,0,0
0.248831792299665,-0.777986120755878,1,0
-0.988804278876672,-0.715683222794548,0,0
-0.611495438595602,-0.655440813167662,1,0
0.663265018798572,-0.420694468830729,1,1
-0.251712328903847,0.126540256381632,0,1
0.84105583669406,0.875472488051054,0,0
1.28484164385345,0.598296039953387,0,1
-1.53697356332447,1.01371334352953,0,1
-0.555444428656223,-0.627871864293212,0,0
1.29068069462915,-0.822499829149099,1,1
0.863537502599525,1.85251657537201,1,1
0.243290013964741,0.674772791726014,1,1
-0.433556442259092,-0.105028885596644,0,0
-0.838480461748947,-0.463355013589601,1,1
0.0800663470181026,-0.108820456426671,0,1
-0.316491531963945,-0.888674673498929,0,0
-1.78645230691969,-0.663686962683635,0,0
-0.0745504487649404,-0.471909995487906,0,0
-0.465853535333045,-0.80774496731181,1,1
0.45548251967897,0.791095487504587,0,1
1.31556800912818,1.72855166765055,1,1
-1.04832129763256,-0.0152974249527362,1,1
0.0784895993519652,-0.247323626178386,0,1
-0.481957799808796,0.768834612407661,1,0
-1.49523577058565,-0.107004439669988,0,0
-0.928116100557051,-1.18090014452426,1,1
-0.250373714917678,-0.593585406975567,1,0
-1.03820215879959,1.49914879968132,0,0
-0.762465140151923,-1.80604800672593,1,1
0.131809653687706,-0.212096237830469,1,0
-0.233205109149426,0.92431207750486,0,0
0.512924485504454,-0.954088035813302,1,1
1.80886563406759,-0.352550839977264,0,1
-1.23862604462803,-1.55629984394412,0,0
-0.894348560666351,1.16681619286939,1,1
0.226650675890026,1.93757051758137,0,1
-1.8163555633206,-0.178246094666638,0,0
-0.00125189962038309,0.419538961565863,0,1
-0.440432918052519,-0.353697574801761,0,0
-1.08820927927584,0.010754276377424,1,1
-0.801705200488211,0.346473462154168,1,1
-0.410022087948147,-0.307430041258946,0,0
-0.965588771192657,-0.260155633857553,1,0
1.18321199149397,1.16545371823952,1,1
-1.41413184151015,0.382353012422338,0,0
0.365774587063617,1.09309940312839,1,1
0.330817256552555,-0.297511297924112,1,1
0.193721182826364,0.765034182200587,1,1
0.401011655968029,-0.112675371108065,0,0
0.219500364647694,-0.42430440663398,1,0
0.0665435462887899,0.44100310375016,0,1
0.485422984823321,2.34013664388699,1,1
-0.410513003709349,-1.49488876321169,1,0
0.931098544148907,-2.13741981630456,0,0
-0.760364511155013,1.1158293842254,0,1
-0.000819738510471121,-0.892937826947113,0,0
0.150877278496948,-0.923605145864877,0,0
0.599743623025725,0.595923986150783,1,1
1.8419039025923,-0.414270573722089,1,1
-0.468161551458336,0.864878495281854,1,1
-0.148571460995667,0.114830364021641,1,0
0.412607987526288,0.995222128897929,0,1
0.640573482739903,0.119721546526954,0,0
0.128242077106472,0.283921005209431,1,1
-0.311716473564295,-2.22276360424517,1,0
-0.813923442198237,0.599163130437263,0,0
-0.120922545987264,1.52530487476571,0,1
0.918800880909057,-0.796168007802094,1,1
-0.470372921652131,0.372941026191356,1,1
-0.694695419777493,0.551218985897688,1,0
0.255105723127151,1.72512465047528,1,1
1.82377287725504,-0.0224031357424078,1,1
0.00613145621387713,1.3534719865277,1,1
1.38168259767294,-0.552458598009903,1,1
-1.82922634979959,-0.120460125859525,1,0
-1.05476989247236,-1.00374479135741,0,0
-0.1916295378798,0.80428112919315,0,0
1.05641175021811,0.100713229751563,0,1
-0.438536574635802,0.0262763702590894,1,1
-0.21852696975275,0.971834727227369,1,1
0.849902194160369,0.822568820769227,1,1
-0.71113570721744,0.875411243762894,1,1
-2.21372009923723,-0.456010606106447,0,0
1.42550820620142,2.76563163363581,0,1
-0.635326318315331,-0.250651538831146,0,0
-0.0382877800622212,-0.663138035300347,1,1
0.264638853100431,1.34221839798376,1,1
-0.602727678800097,-1.10160570147776,0,1
-2.0746977934532,0.476419404611212,0,0
-0.0450801039895275,-0.334856553292953,0,0
0.205650645980078,0.20213575765632,0,1
1.28029146041015,2.30167091329447,1,1
0.493051982060282,0.160918676859143,0,0
-1.19376211656924,-1.01626860760791,0,0
-0.197140934834644,-1.12052193023029,1,0
0.0668194356107867,-1.14088665373037,1,0
0.311815691906339,-0.432794673898317,0,0
-0.893451818727142,-0.0424597234191963,0,0
1.16387446899656,1.28640299507892,1,1
0.57349657996182,-0.84522217276365,0,1
-0.419358722471263,1.17893552576095,0,0
0.577378659344373,0.798125614791603,1,1
-0.0925491451628309,-1.10525719807668,1,1
0.922895254445418,2.73223354605709,0,1
0.483937970161403,0.520028922330116,1,1
-1.80399663499711,0.843113187329383,0,1
0.0278766120029708,-0.303699724681199,0,0
0.457665263738027,0.179781913696833,1,1
0.882221401239233,0.858553883588599,1,1
1.34076223250328,-0.761683785222814,1,0
-1.59864521265542,-0.250230681336079,0,0
-0.413000776091942,-0.0354503122700073,0,0
0.820402666401554,-0.718081389898086,1,1
0.90168429170822,0.556737981307994,0,1
-0.825560769327156,-0.610315422054019,0,0
-0.763025245460183,-0.0936626395133101,1,0
0.60861253152544,0.37053700474941,0,1
-1.8946747448118,-1.89123244865985,1,0
-0.32902488588096,-0.590545103329443,0,0
-0.735539742431491,0.0194651838854755,1,0
-0.00764904128595398,0.322817033586862,1,0
-0.356277267184371,0.96159169291858,1,1
-0.425130535263545,0.0984719204633401,1,1
-0.810795947108493,-1.18729441182413,1,0
1.97187587634301,1.64778043978945,0,1
-0.324310468613481,-0.0165377322320975,1,1
1.25242635448064,0.595594890157942,1,1
0.295831285727207,0.1921473607765,1,1
-0.52665912468301,-0.492585626006614,1,0
-0.863154180978464,-0.267535979667436,0,0
-0.959658990556783,-1.06383535961818,1,0
-1.21183030118334,0.0857271351219909,1,0
-1.92627927266112,-1.13471259011621,1,0
0.225570893457525,-0.576408758269153,0,0
-1.011079865912,1.3096266405564,0,1
0.225217853331444,0.793298971088061,0,1
0.0948355853141836,0.561452849509511,1,1
1.02689852495761,1.38412211620653,0,1
-0.144975059194857,-0.132434673093886,1,1
0.759415412727666,-0.5308622060515,1,1
-0.887718165349342,-0.664709533493119,1,0
-0.32749055072699,1.15013630299284,0,1
0.122955553228775,0.665743700166893,0,1
0.532383035541786,0.100036570466653,0,1
0.890468637951119,-0.38604523942967,0,0
0.452915349923879,0.446807761153368,1,1
1.12411081702254,0.739402510217141,0,1
0.398058738254642,-1.75208689098467,1,1
-0.40598271923635,0.283681741364365,0,1
0.663390770683302,1.76931807423699,0,1
0.00857235455448765,-1.17579523065005,1,0
-0.953363097093804,-2.44881389666519,0,0
-1.38867852618558,-1.82255372545818,0,0
-0.926876162510901,-1.09286372652377,1,0
-1.04568316605302,-0.429838995785167,1,1
0.0408480847074518,-0.819822149512998,1,1
1.14451925888024,1.06930845506198,1,1
-0.84488619956159,-0.0856015333591902,1,1
-0.59896603245314,-2.07043434017547,1,0
-0.611986714988609,-2.06424217677014,0,0
1.50494536233861,-0.323925083927259,1,0
0.534233590338558,1.15219973114013,0,1
1.21283899619437,0.0453065186897358,1,0
1.74881254190501,1.60337975539301,1,1
0.22847558818681,0.941224024343797,0,0
1.39623083613008,0.272669969320622,0,0
-0.0106518360399404,0.870759753827795,0,1
0.437830408421814,1.9414057674454,1,1
-0.304905065023048,-1.24504886438751,0,0
0.715452416548528,0.774683694036396,0,0
-0.393390731409174,-0.48246834206133,1,0
-0.541942970217775,1.52116920982831,1,0
-1.25445126023992,-0.750355295990172,0,0
-0.00917637826459552,0.0880368103647494,1,1
0.774842635425168,-0.414824162231747,0,0
-0.273134583109304,0.503615198715374,1,0
2.4238184990862,0.60857574294404,0,1
0.145302105177542,0.438688964251269,0,1
0.37456567499516,-0.412111573923856,0,1
0.158335258231275,-0.931560457099441,0,0
-1.14528613344623,-0.104624618447752,0,0
0.465515852311977,0.820185539262033,0,0
-0.370893452563476,-0.00627997620582866,1,0
0.34172132000272,-1.06950882195023,1,1
1.01838368940908,1.61214898819281,0,1
0.274811895151055,-0.894097040757352,1,0
-0.768962179857762,0.426779950022212,0,0
0.793927308140709,-0.0914883718373525,1,0
0.140606904425366,0.513796342638013,1,1
0.835433515404225,-0.135877123126081,1,1
-1.23875182524201,-0.851214237053408,1,0
1.69638837095119,-1.46999308692681,1,1
0.135994347649713,-0.201286570324498,1,0
-0.844101688949829,1.41537372814357,1,1
-1.26529198035593,-0.436218554950006,0,0
-0.406438265174517,-0.956546550497801,0,0
2.19815349861058,0.318543971148899,0,1
0.883195568322043,0.172420409328332,1,1
1.74796754386448,2.16300403135973,1,1
0.491421561172865,-0.268064690794661,0,0
-0.0335621261233303,-1.25539735911076,1,0
-0.348588093593493,0.29140766808639,0,0
0.490223911687644,0.722390758949634,1,1
-0.955174769162872,-0.654170355065058,0,1
1.06583398434296,1.30659754899274,0,1
0.351183705874517,0.619684522290233,0,1
-1.92141124627239,-1.540709514003,1,0
-2.04053533041584,-0.608068808912478,0,0
1.75561612373156,0.365196761794095,1,1
-0.798626451340819,-0.149329160054685,1,0
0.431688312790363,1.89667308666845,1,1
0.545509757336584,-0.189130626360847,1,0
-0.459066598095265,2.52762815917661,0,1
1.33936213372101,-0.0336880941827965,1,1
-0.205632044421943,-0.271257297229522,0,0
-0.772267838848513,0.1279117517932,1,1
-0.812043838835373,0.776006298955195,0,0
0.423722053749295,0.21662784465512,1,0
-1.51856524500609,-0.0654802682490115,1,0
0.460552201302118,1.14519296152793,1,1
1.03785402228859,0.487823997179387,1,1
0.268301255029921,-2.23244924549134,0,0
1.28476207998978,-0.616612504940458,1,0
-0.242910487739383,0.539682501340061,0,0
-2.51616223985488,-0.215196801189982,0,0
0.185664973985141,0.731603209958333,1,1
1.6295806008116,-0.3926265948445,0,1
0.00138866312637671,-0.424701547548459,0,0
-0.853077561514741,-0.0347306463880227,1,0
1.48491465615969,-0.333475281343315,0,1
-0.935382869217695,-0.588286955429222,1,0
-0.308407301311574,0.424123386328714,0,1
-0.657398145204127,-0.731773991516935,1,0
-0.750639537059084,-1.14301063720354,1,1
-2.51254222195185,0.749044477090454,1,0
-0.463963017740377,1.53977478729651,1,1
0.432238194127756,-2.67539069028342,1,0
0.582446557633427,-2.19696341615556,1,0
0.308767553724986,-0.419785044207422,1,1
-0.0560341282939555,0.199525887155963,1,1
0.508372380205153,-1.90634542128848,0,0
-0.185942118414211,-0.136867713633669,0,0
0.592452006917524,0.120865955585647,0,1
0.138412607069458,1.14555341015033,0,1
-0.576265405372341,-0.307567391139947,1,0
0.65835958784336,-1.05246569008635,0,0
-1.45041759548862,-0.359090794975952,0,0
0.463645412718851,0.890862860239106,1,1
1.41394746331881,-0.700306197112222,1,1
1.37875512711891,1.01628489754922,1,1
0.807637229571932,-0.170612998147599,0,1
-0.225907606620672,-0.266615812879171,1,0
-1.22598978540511,-0.394696642598324,1,1
-0.567499749311375,1.08838281011651,0,1
-1.43038490169253,0.0588159724001395,1,1
-0.394157332074905,-0.515479254507642,0,0
0.0399358497764409,-1.28575781232996,0,0
0.00424629807770691,1.69114419663424,0,1
-0.878350135207658,0.599661268066942,0,0
0.0189458257958202,-0.875364593745719,1,0
-0.301507346294226,-0.486508215030591,1,1
-0.274972384604833,-0.438208520386941,1,0
1.31889371009412,1.56259164426359,0,1
-1.31372649852035,-0.194859605896228,1,1
0.0631162348565405,0.180129075875356,0,1
-1.1327440691746,1.11794416100435,1,0
-1.22057520107852,-1.22490816765274,0,1
1.62969249302675,-0.945756986016132,1,0
-1.03964604416891,0.577046438045408,1,1
-1.64810796881292,0.382013455542385,1,0
-0.388710596807939,-0.0110146142710666,1,0
-1.28156116101746,0.12137652093861,0,0
-1.44336072218107,-2.12385670829795,0,0
1.24271497519487,0.38323426740987,1,1
-0.369591649628324,-1.44809771203575,0,0
-1.69110334217875,0.283072426292163,0,0
2.81135303647606,2.1465211992688,0,1
-1.0443640592099,-1.09332893129946,1,0
0.53492173529368,-0.636583394886087,1,1
-0.595966601523409,-1.20720236196756,0,0
0.248308541932682,0.336654435931059,1,1
-0.181739898682443,0.776483361364792,1,1
-0.567127345016073,1.17895499896605,1,1
-0.684037954117953,0.088800336661569,0,0
-0.559616135185956,-0.433075234823582,1,1
0.791736816073352,1.77813841152189,1,1
1.32269553106337,-0.128869272712144,0,0
1.23660738346506,2.54469628879812,0,1
-0.639317527843113,-0.147780743556274,0,0
-2.46014162487615,-0.88677674214577,0,0
1.24727112952019,-0.582020783479655,1,1
0.922261120385756,-0.15231342567378,0,1
-0.53022654817805,1.07285426683543,0,1
-0.974301799401719,-1.02506484733987,1,0
-0.969083872977883,0.531468793310457,1,1
0.839386919230787,-0.49935009639161,0,0
1.07927179507772,-0.607976911803633,1,0
1.14480478894279,-0.322679084984036,0,0
0.971231226003332,-1.91528936374499,0,1
0.359093866629073,0.637798456006203,1,1
-0.433282809252882,-0.237337485382866,1,0
-0.526114362779345,-1.27160457649437,0,0
0.0400925480122564,-0.247551071038331,1,0
2.10325967323309,-0.30484897373004,1,1
1.90996989088937,2.81724295071901,1,1
-1.03038964106291,-0.554215772546727,0,0
0.156417950127854,0.232946774816049,1,1
0.24898885451126,-0.953945542776746,0,0
0.639076802711557,1.41434315144735,0,1
-0.0210325037459801,-1.08020458494517,0,0
-0.797265828174289,0.143231144347955,0,0
0.900540510850675,1.41535985066969,0,1
0.887208189210784,-0.399830459922875,1,1
-0.671920329860887,1.01505318019526,0,1
-0.359446078386413,-0.344213994347135,0,0
0.500998497761321,-0.0798736004473379,0,0
1.10062556864623,-0.102894476309345,0,1
-0.243247345431243,0.492323370770775,0,1
-1.89820761805431,-0.511720102830123,1,1
-0.0285673927954662,0.317954884370408,1,0
-0.578637716620753,-0.366094872138268,1,0
0.865757644829619,1.06841982829274,0,1
-0.608218787213708,-0.0347385009519789,0,0
-0.683120954676466,0.71373308511515,0,1
1.97953146548254,-1.11814864074547,1,0
0.174993369480923,-1.83725241103263,0,0
0.41494833603195,1.543364068097,1,1
-0.34250570830839,0.73290097639363,1,0
0.481738269645525,2.38711686508639,0,1
-1.6595643110154,-2.19454937699559,0,0
0.400544878796982,0.685249973108834,0,1
0.707100579629908,-0.531716278007955,1,1
1.10344125790208,-1.25864818621053,1,0
-0.0166489728604275,1.75420361326693,0,1
0.112457801578162,-0.0867549204775211,1,0
-0.0494849648070145,0.139216412864486,1,1
0.785042930722233,-0.252859362683175,1,0
-0.23613625301866,0.0891438190939835,1,1
0.107718009797882,1.71937039443341,1,1
0.852642310435699,-1.12247632411951,0,0
-0.261918446987425,0.645065729534015,0,1
1.06891114309356,-0.659971697248101,1,1
-0.349400832505856,-0.140777508502061,0,0
0.522451950918457,1.47294806992424,0,0
-0.410510683132224,-0.796168007802094,0,0
-0.45537503914908,-1.00506878943441,1,0
-0.0522426406075079,1.11979130384428,0,1
0.857240772092387,1.50496293878999,1,0
-0.890382778504848,-0.765956817529631,0,0
0.70496998854904,1.07126364012097,1,1
0.455120486949707,0.582874557982289,0,1
-1.44994430533705,0.998794562131887,1,0
1.29471549907388,0.399414383925553,1,1
0.746121460401058,0.289945662749433,1,1
-0.171853398768287,-0.000610789749580074,1,1
0.64215122168564,1.36927949619795,1,1
-1.10511159505417,1.00961611881047,1,0
-0.968250921904455,0.993162696392511,0,0
0.202481969846157,-0.104003773610429,1,1
-0.301055148833302,-0.208218653639883,1,1
-0.064267333654957,0.118148543121451,1,1
0.419381176424433,-0.348498849555275,1,1
1.27372486738766,0.268341479936683,0,1
-0.20516969383804,0.700808061414428,1,1
-0.277089324442518,-1.4766482123902,0,1
0.535773363491503,0.154137059486712,0,1
0.401098835743669,0.641392804940785,1,1
0.271740094467397,-0.440122663833168,0,1
-1.67799099564691,0.448287803695153,0,0
0.157163530007668,1.52054989266689,1,1
-1.01585616289424,-0.398392250711951,1,0
-0.916313956387033,-0.52767174897775,1,0
-0.0378159092761474,-0.0906087449070362,0,0
-1.04934123999309,-1.0239577310275,0,0
-1.80948239153552,1.44759160955354,0,0
-2.27303796339731,-1.01484175436402,0,0
1.11507072108243,-1.04070108714305,1,1
1.13782626850712,2.12149056673523,0,1
0.765788774997403,-0.720920595951969,1,0
0.178356612457928,0.955133546507913,0,1
-0.530019212817223,0.0876178269675195,1,1
0.558954047360555,0.357769546713952,1,1
0.341190609515405,-0.176354647905882,0,1
-1.52848495763472,0.337583910320636,0,0
-0.249459853036143,1.07857054560727,0,1
0.277291913478539,0.879725819759361,1,1
1.17117612114998,2.82418907332059,1,1
1.00995938216791,0.227333285827277,0,1
0.686456110801274,0.592672549761904,1,0
-0.342174084119678,-0.238948979554954,0,0
-1.35417024615862,-0.958630386904664,1,0
0.514739700067923,-1.03317586230046,1,1
2.62879912817148,-0.560553027215963,0,1
-0.418729473041572,0.898637539812007,0,0
-1.36870292735412,0.428353461410073,1,0
0.432899174985982,-0.124278230321392,1,0
0.579581811885677,-0.331008961800411,1,1
-0.180980490224071,0.786699762060616,1,1
1.19111123915248,-0.420478241445189,0,1
0.547452489506204,0.705384244645484,0,1
0.480312373312917,0.027487506156341,0,0
-2.39466520414082,0.259196306192539,0,0
1.2788510575337,-2.10347947853427,1,0
-0.572557148376075,0.0222610562441408,0,1
-0.14899596606701,-0.0968140362753469,0,1
-0.080035144809927,0.13901165254618,0,0
0.168077482528162,0.495878265607795,0,1
-1.32251769423841,0.694097104207609,1,1
-0.379362713066748,-0.851294852508732,0,1
0.0965329109246703,-0.0315969106143548,0,0
0.551471518723738,-0.282714144508447,0,1
1.37787173029127,1.03819138873528,1,1
1.93468228340176,2.89596228161583,1,1
0.222577660045201,0.0260142284071783,1,1
-1.92447425095018,-1.75124013053405,0,0
0.215624976472659,-1.37628503565811,0,0
1.76817980886492,0.265824476754881,0,1
-0.820210049738532,0.119037160542413,0,1
-0.0296702536440164,-0.209022565383787,0,0
-1.06268584992468,-1.75555148936916,0,0
-0.316214109674868,-0.76716016368774,0,0
0.923494329275745,0.876696251346658,0,1
0.509079293417298,0.781167881779865,1,1
-0.312914836620342,0.339643532219023,0,1
0.136920861429195,-0.385664850046553,0,1
0.103627074660408,-2.46428248702356,0,0
0.259377151414613,-0.675068822023061,0,1
0.022099271836795,-0.614368620466586,1,1
0.196987023353724,-0.430325134286918,1,0
0.450186274076531,-1.48744512038096,1,0
0.453131736239209,-0.308331324030984,0,0
-0.872852950205596,-0.228450835847563,1,0
-0.799236257469607,-2.47783368653956,0,0
-0.832127274423192,0.71662185678626,0,0
-0.104442347349873,1.22171567568501,1,1
0.375896106685173,0.455140521779334,1,1
-0.552563613795067,0.685200049102769,1,1
-0.0851600242426985,-0.892298837722839,1,0
-0.763221008644176,0.746993854607941,0,0
0.370322852254595,0.400521364641708,0,1
-0.284273867001171,-0.609489550469206,0,1
-0.480130417925194,-1.02114461056847,0,0
0.436695079687295,0.384689654927228,1,0
1.83843119089652,0.26159190880132,1,1
-1.45801463603372,-1.91484014528461,0,0
0.00278428702221615,0.707380845679312,0,0
0.067670476959206,1.91617131847405,0,1
-2.31907822717161,-1.47771347656307,1,0
-1.01728212425033,-0.915172760998872,1,0
0.0879822963136258,1.07183181097863,1,1
0.120841894706269,0.51293757538257,1,0
-0.0648433843959371,-0.939603625182894,1,0
