X,L,Y,G
0.05205107579270646,0.7771871477824597,0,0
1.1987775554247495,0.10041760839673683,0,0
-0.1787498364821988,0.7074608571481119,1,0
0.5986293779467458,2.1516677277584173,1,1
-0.4475272778161117,-1.403759344370881,0,0
0.539685579760346,0.603268227043338,0,0
-0.236123797895991,-0.31138245196940273,0,1
-0.3785938310060708,1.6647878955119162,0,1
-1.4008706349346287,-0.9276147387533195,0,0
0.1591865948174345,0.2457097360925145,1,1
0.598534464199735,-0.5741948913315901,0,0
-0.10011056680124752,0.6520474142127045,0,1
2.225800328650113,0.4448090720155008,1,0
-0.022362099271681077,0.27323212873782526,1,0
0.1823174311487416,-0.5724193327433869,1,0
-0.013136978939177757,-1.093931476945108,0,0
-1.2740726243776705,-0.28391365930521456,0,0
0.28882088764382374,0.6586348980431507,0,0
-0.2138965453276238,0.14818361440760192,0,1
0.49493868968742066,-0.8754866976992297,1,1
0.8231148484533165,1.4183663873163432,1,0
0.43498849114053784,-0.7032323999128565,0,1
-0.9181525147998882,0.2610165582995001,0,0
0.9628822404373385,0.07105897053939236,0,1
0.31868003529042355,0.6643176420330976,1,1
1.0026939823171257,0.024501457112156205,1,1
-1.0718840054992738,-0.6553135781241666,0,1
1.7961817339538502,-1.2645619860129804,1,1
0.31259827984763777,-0.03935509398025139,0,1
-0.6764506157859284,1.561955834202608,1,1
-1.4088751338958367,-0.5970182237977137,0,0
-0.5616035348757338,-1.1194326310099711,0,0
2.0700843282681114,0.1527408396038465,1,0
1.0532016637000123,0.3258674556826082,1,1
1.8590682203195945,2.3231778289934706,1,1
0.32506090886956707,-0.4436302068949043,0,0
0.137942141726826,-1.0643242180166468,0,1
-0.4852985448297702,0.12733525403200174,0,0
0.6412655913106509,0.866123315212258,1,1
-1.1047846786180553,-0.8302259571791197,1,0
0.8736885607925787,1.1054919363131146,1,0
0.1647255530119099,0.4566741293039883,1,0
-1.7630906801803388,-1.3412527032657562,0,1
-2.1219063106973497,-0.7811786269789562,0,0
1.8707586155747387,0.5150511031558749,1,1
-0.6371644599560121,0.014677272966791555,0,1
0.5896020679404081,2.107483734058008,1,1
0.6873846843744491,-0.021560537919031952,0,1
-0.6133268144619101,2.289498268168125,1,0
1.4945726710344411,0.12440389360675863,1,1
-0.35862888929031467,-0.44465926342906653,0,0
-0.6103866679256258,0.2822666770392999,1,1
-0.965418153798284,0.605610927663734,0,0
0.5810450264606037,0.3694239676469462,0,1
-1.3482424239947248,0.09777730579390187,0,1
0.6141401891476732,1.2872352100754445,1,1
1.2132068053006864,0.6376130472490722,1,1
0.07906504539404491,-2.3633822555127972,0,0
1.4395993474756823,-0.43545750444107356,0,1
-0.3878414745973257,0.36849062860320747,0,0
-2.6352930427753103,-0.3962327991557912,0,0
0.36002930450870774,0.8741261825787416,1,1
1.424707525095187,-0.5542124227639444,1,0
-0.16799203673423213,-0.5830612096298882,0,0
-0.6886374174189955,0.1235246779890363,0,1
1.274370234489819,-0.48961878488604504,1,0
-0.7693822845387999,-0.41480752795715387,0,1
-0.449779703533968,0.2598959974812672,1,0
-0.48718710021863587,-0.5463461928633491,0,1
-0.5818835744871793,-0.9423641319265103,1,1
-2.436346821627407,0.8869579958505092,0,1
-0.30873348946824875,1.6800917131560513,1,1
0.5906243958397329,-2.6000898956359735,0,1
0.7317675320986694,-1.9723591692634732,0,1
0.4640317765041712,-0.23886886032534171,1,1
0.12017203646646754,0.3550229964361204,1,1
0.34083965480955225,-2.059337672798022,0,0
-0.3451768184894898,-0.324969845432523,0,0
0.4106533844999627,-0.04268218121218503,1,0
-0.03770349711287707,0.9617732083904874,1,0
-0.412257050993597,-0.12053938675820006,0,1
0.48191085705966685,-1.2178282893558439,0,0
-1.5829151718069132,-0.5170862187042906,0,0
0.6168619688477985,1.0486832327701026,1,1
1.552389566804175,-0.5117327177867765,1,1
1.5263474093750635,1.1694212085630387,1,1
0.6299624244806968,-0.35684307122528797,1,0
-0.04819170914300702,-0.0970294615660849,0,1
-1.047968336808732,-0.2142299846771662,1,1
-0.7128843789482593,0.9035844414318744,1,0
-1.257344400067045,0.21085056433928012,1,1
-0.5464757301474807,-0.6781466009032633,0,0
-0.13740178981126194,-1.44500240874221,0,0
-0.16544555294952135,1.486592234265331,1,0
-1.015547715929285,0.4348888971550412,0,0
0.1912364233693675,-0.6801672581705702,0,1
-0.1312365004823789,-0.3131517954080549,1,1
-0.10325701046801852,-0.25666720578034796,0,1
1.110829770455353,1.3692993909692048,1,0
-1.1476343630532742,-0.030668013048647608,1,1
-0.11205798827161585,0.020607147870101372,1,0
-0.964152473849211,1.2593096886298225,0,1
-1.3538676190040098,-1.386969303518805,1,0
1.747423443363013,-0.7483633643608252,0,1
-0.8792858519097806,0.7252437862851143,1,1
-1.4576773499476023,0.5389365878768885,0,1
-0.23189611626542037,0.14518939454612634,0,1
-1.426258057078617,-0.04264024987127192,0,0
-1.578947275200289,-2.247805991358217,0,0
1.3920096830989621,0.5391344705855617,1,1
-0.5173384100024028,-1.587391048230948,0,0
-1.821941818420545,0.11598563277645069,0,0
2.636618240588602,1.8574143387369906,1,0
-0.8867628635014236,-0.9033663588288412,0,1
0.679611344552862,-0.4594478789502974,1,1
-0.7445207132004978,-1.3698771186613676,0,0
0.4171989209040237,0.49035483049253326,1,1
-0.011743898491917482,0.9150852772434376,1,1
-0.4056011069800709,1.3259349257342818,1,1
-0.8307549396686875,-0.0798926526906637,0,0
-0.39661311152640133,-0.2505385919257998,1,1
0.9585889991815039,1.9417765886628053,1,1
1.111867468218223,-0.3159999945495431,0,0
1.0232672316487685,2.3016747130682655,1,0
-0.7910549584800863,-0.3365502543051123,0,0
-2.5553269411546946,-1.0518247727984353,0,0
1.4009492200821139,-0.4061600620086275,1,1
0.7327142785821904,-0.3387273445255281,1,0
-0.6763727174510813,0.8915939045310826,1,0
-0.8043008982220815,-0.8276147719936796,0,1
-0.799205621108805,0.6763938937397042,1,1
0.6656227465946365,-0.6663972946897011,0,0
1.2480656304805269,-0.43058897206882324,0,1
0.9532133473092066,-0.48273068971006833,0,0
0.7752033732495354,-2.074308207567179,1,0
0.5092197559363247,0.7819857033627746,1,1
-0.2755455731570329,-0.07109780553192696,0,1
-0.6733391836101335,-1.4314965457443976,0,0
0.21560843981384625,-0.07969201760171196,0,1
2.2081488993214267,-0.11796335979475492,1,1
2.0347554844965057,3.032761621885249,1,1
-1.1866513106410952,-0.718182596125406,0,0
0.3288222724335049,0.38471295440257125,1,1
0.07007784912801929,-1.1168033249385971,0,0
0.4640367945415633,1.2287027386321738,1,0
-0.18621837259744067,-1.2446457236417101,0,0
-0.9439046286666852,-0.022505287907263638,0,0
0.7100337834224617,1.2293311425678082,1,0
1.0551110631554486,-0.2208239751839316,1,1
-0.8218201086339141,0.8403925943714556,1,0
-0.5011581418791664,-0.49801819812938286,0,0
0.3343678160103792,-0.25091699182129806,0,0
0.9013305672018366,-0.28103003644665603,1,0
-0.3887120575893167,0.32378881776402396,1,0
-1.7327573904012685,-0.33950502108435876,1,1
0.14109181869834553,0.47679859656992096,0,1
-0.4177177077330913,-0.1829329687410342,0,1
0.6887313067510699,0.8885764860248178,1,0
-0.7608724619773352,-0.20773986684241325,0,0
-0.8304711905279776,0.5452611549389776,1,0
2.0919174505814846,-0.923605690716873,0,1
-0.001069020124385922,-1.990025007591413,0,0
0.5712672831791444,1.6808693820060272,1,1
-0.17144730370545536,0.8746361436572585,0,1
0.3084913786420293,2.1201265483357554,1,0
-1.8038545235507275,-2.3167152946053626,0,0
0.20947954662815396,0.518460004153524,1,0
0.8659194026060719,-0.35848036074599443,1,1
1.2757570155552687,-1.0655568783123117,0,1
-0.1838889208203821,1.5501904191722033,1,0
0.2862246425465914,0.07829537611639083,0,1
0.1288059524870247,0.28799462209071924,1,1
0.9510587007204596,-0.08638527732188023,0,1
-0.05934674293991832,0.24806002787563086,1,1
0.2847755733855302,1.8798446783306175,1,1
0.674367520977194,-1.2890576522606905,0,0
-0.4094104803093618,0.48320989026630257,1,0
1.2436546068519077,-0.47415420515215595,1,1
-0.48655869882390174,-0.32673732637289066,0,0
0.35228809546308665,1.2946843485117474,0,0
-0.5665875960355542,-0.9679094996313548,0,0
-0.29817942303706524,-0.8073568600613803,0,1
-0.21358276771886317,0.9425206220566278,1,0
1.0290194077561314,1.655156085965713,0,1
-1.028948693888125,-0.9402555033335331,0,0
0.8613149604653516,1.2095412410561917,1,1
0.27942844997083005,0.4143021419018946,1,0
-1.2705758776245208,1.1556012908832594,0,1
1.4468211772803863,0.5488398731761672,1,1
0.9144857438905956,0.44941099977942506,1,1
3.3269281221678937e-4,0.1556629138136463,1,1
0.7987346243931567,1.5196519757597302,1,1
-0.9375217344934079,1.1626890318526277,0,1
-1.1158547357002893,0.8141595881907772,0,0
0.3761574728943771,0.06241249548807218,1,1
-0.1307552128487558,-0.04445917123012649,1,1
0.11271039710333447,0.2743327936410679,1,1
0.5769488932109713,-0.16094825019598558,1,1
1.0563214018034754,0.09304359055109557,1,0
-0.03158350581443603,0.8428904934452321,1,1
-0.4253747779048418,-1.6363920558818184,1,0
0.3700809438012559,-0.013511699625054718,1,0
0.5531043585385422,0.7869850506478769,1,1
0.08038109234050494,-0.6023055492537763,1,0
-1.8084392569407448,0.27813612281118855,0,0
0.32994769504142973,1.6640019194894282,1,1
-0.8629826075664597,-0.21808176766306941,0,1
-0.7450176782674786,-0.3550887226201668,0,1
-0.2016618861462158,-0.26638982909568465,0,0
-1.2004534118295647,-1.189328107805555,0,0
-1.9210863932692561,1.2765622602244355,0,0
-2.3499785416983356,-1.1729313061649664,0,0
1.2819874101353037,-0.8434742977136821,1,1
0.9438219991832703,1.8422775044767352,1,0
0.9326366406730355,-0.537117644444729,0,1
0.00278729829309092,0.7847317734896377,1,0
-0.36945149099534225,0.24556576723001888,1,1
0.7023473269205496,0.5084703002945065,1,1
0.15188789128707836,-0.36187452639207685,1,0
-1.6707112434576405,0.16878930495610073,0,0
-0.39746694609913413,0.893225452163573,1,0
0.4362249655605541,1.0382018170648257,1,1
1.3241035862832287,3.0540171227233066,1,1
0.8142900225420283,0.05958672146048399,1,0
0.845766502195068,0.7419708363796628,0,1
-0.47805088991440314,-0.4120433415284753,0,0
-1.1840516359243907,-0.7661715293998902,0,1
0.6595616412002324,-0.8378992649336781,1,1
2.42589290144097,-0.7255758254403115,1,0
-0.573072909847354,0.7401730728119267,0,0
-1.1999288312328944,0.5810950369938489,0,1
0.5923424456255013,0.03671868909706577,0,1
0.7267685330469565,-0.14183576138132792,1,1
-0.010691201945442874,0.9292742217854759,1,1
0.9838377652889775,-0.5764293466933396,1,0
0.37866868292639994,0.5380087536368343,1,0
0.30666548478780686,-0.14729810541345434,0,0
-2.4686785009609045,0.0844784813996815,0,0
1.4321713714152828,-1.884658560233748,0,1
-0.7210230379650614,-0.15300984217051716,1,0
-0.3084880191277196,-0.2726968417045511,1,0
-0.24892521270026835,-0.027840092382374948,0,0
-0.006559768720705295,0.32785713104541103,1,0
-1.16312472267157,0.8340759557200252,1,1
-0.5341460833592077,-1.0240170996088236,1,0
-0.07820072573808784,-0.20525809126873812,0,0
0.3824159007563791,-0.4523799966931292,1,0
1.5261641871786746,1.1826682153595558,1,1
2.0420907498365723,3.1662734014361353,1,1
0.3964621908827831,0.17823189704044667,1,1
-2.0401966373174365,-1.9149794279275623,0,0
0.03684837947004105,-1.5298050865554988,0,0
1.6034911416680893,0.09066472458271949,1,0
-0.9705408179559991,-0.04510830265995325,1,0
-0.19379046660707522,-0.3886734208893657,0,0
-1.2108263140927578,-1.9162566561418095,0,0
-0.45931680395808494,-0.9416800715298768,0,0
0.734470679830787,0.7175102666221838,1,0
0.6567699394773712,0.9191973500377133,1,1
-0.45379307075989017,0.1702784025171674,1,0
-0.040920547344946656,-0.5495977028262461,1,0
-0.07366319630091267,-2.5664759563124955,0,0
0.07383554504910356,-0.8513495033057943,1,0
0.1925951449270955,-0.43470298466125334,1,1
0.3712799932888959,-0.24920257416734543,0,1
0.6022863987917909,-1.2856706142237861,0,1
0.2756419184649887,-0.470193990891036,0,0
-0.698776087010355,-0.06435086139611025,0,1
-0.9458258612728783,-2.583649262143653,0,0
-0.9820843208182204,0.548184721221846,0,0
0.07350293562104782,1.361084497885076,1,1
0.5276211472151652,0.6022041398813632,1,1
-0.389209465970158,0.8256872430062377,1,1
0.08948214683158762,-0.7018243261978717,0,1
-0.9122291455888084,0.5740999017721957,0,0
0.17864976952706974,0.2374065978283152,1,0
-0.4322542479513354,-0.7822716429939846,1,0
-0.6407392526119526,-1.17697149937911,0,0
0.5973013848233503,0.5394764514834506,0,1
1.9557118060173702,0.4156615052631597,1,1
-1.5886394332582878,-2.073719995819464,0,0
-0.16661892149856322,0.5395029867712755,0,0
-0.10774237302580836,1.7149228851136358,1,0
-2.209907100608601,-1.2690752064412574,0,1
-0.8631765023314495,-0.7217655407738345,0,1
0.2683894133064588,1.210661343199918,1,1
0.29755914405482664,0.6640285561452541,0,1
0.11099385719563942,-0.7433180904614104,0,1
-0.8923442231702139,0.7923063757948475,1,0
-0.7992598043627362,0.6250345616434081,1,0
-0.9631388374264478,1.1154691467595992,0,1
1.1579313519041807,-3.2458876320382073,0,1
0.45342983726480235,0.33132986053266394,1,0
2.702558055947395,1.552300905110391,1,1
1.0971244989428763,1.389788799597619,1,1
-0.3501396413133512,0.01433164888322043,0,0
1.4846239902637002,1.230781994201349,1,1
0.24997549504185307,-0.9921611919957143,0,1
-1.3811227388110656,-2.9136828581859517,0,0
-0.4728334817055759,-0.9680580386246919,0,0
0.9454102576891006,1.0249277112913764,1,0
0.08228650146020605,-0.8890387121258416,0,0
0.07645340484945284,-0.3261533961447274,0,0
0.4320527386340887,-0.03605126935311875,0,0
1.4001382708317764,-2.482313465639795,0,0
-1.4502582933081685,-1.5359150651200846,0,1
1.7817671079874635,0.6585981988821852,0,1
-0.5501323131404467,0.787260954608031,1,1
1.7573083944961492,-0.758731261808075,1,1
-0.582268058829959,0.051115463037921915,0,0
0.43197827119409427,-0.7762847334754233,0,0
1.3371183348936746,-0.13156517250603367,1,1
1.3510069349516816,0.2678510788360223,0,1
-0.22994244720109125,1.1844830365295165,1,1
0.3565086935289374,0.16608073384628624,1,1
-0.38712388401192516,1.359267058744125,1,1
-0.270155470952129,0.6448401675180051,1,1
-1.5728889471671166,0.316665889942023,0,0
0.0406891189243746,0.5353676557494156,1,1
-0.20264801311698954,-2.0173946818260804,0,0
0.5611874763493877,-1.3129733323821742,1,1
0.2854709346741679,1.1243624968544605,0,0
0.3678477611354821,-1.4668027647064936,0,1
0.754007979287086,1.2701429293950135,1,0
0.5155282336608176,-0.7660333974169395,1,1
0.1770189505774142,-1.0192847618114045,1,1
1.0587142690707283,-0.6058520325100363,0,0
-0.30523765253054974,1.218077668227874,1,1
0.19870922405954322,0.16553615134391042,0,0
-0.3760749823642,0.5009826172277487,0,0
-0.07273539574956978,0.5390894340170755,1,1
0.5117023475592375,-0.3052429135888504,0,1
0.881737593069267,-2.190846373469991,0,0
-0.3420964910001719,1.2246084076155181,1,0
0.40732129475371026,-1.1685155128169595,0,0
-0.9020417179135629,-0.6772445543544572,0,1
0.01816087138740574,-1.1147297476817037,0,0
0.44409622667698334,1.5209417330269788,1,0
0.32566700071607063,-0.0946248651820557,0,1
-1.0127181675278507,-0.4731437441207551,1,1
1.234133907425117,0.8826984431042051,1,0
0.9769498941044878,1.0401174340314232,1,0
-1.511286651780578,-1.3558642447029337,0,1
-0.40705665382660916,1.8329296805661437,1,0
-0.8907494903573264,0.2850682200084729,0,0
-1.481256905917485,-0.8643176666326894,1,0
-0.66652882573254435,0.6592395725329967,0,0
-1.990764902255282,-0.6355796696452773,0,0
0.7530114458920406,-0.2645083739808789,0,1
0.9298997635684665,0.9150897960119613,1,1
1.2581225723724627,1.3548332735195896,1,1
-0.6471743628194082,-0.16837354402786295,0,0
0.1887010500834788,0.531511357282893,1,1
-0.5969250340284306,1.2992306504077842,1,0
1.5351623248356876,-1.1587640517312945,1,1
1.191988874990703,-1.4373367833629407,1,1
-1.583971912374731,-0.49186505595069363,0,0
0.564772319104643,-1.5200070997261803,0,1
2.2097724463976567,0.403048831720759,1,1
-0.3470345192971802,-0.9985490158132166,0,0
-0.20517053519892564,-0.3855000993190146,0,0
0.13065627299529436,-1.0136382286117342,1,1
-0.08122793131703421,-0.8773117782245344,1,0
-0.12363156933316753,0.2667659367049658,0,0
-0.9549682191732082,-2.124272056439166,0,0
0.8262632041925103,1.0978016655018936,1,0
-1.2633652674613427,0.3112727710183892,0,0
0.7864552040103008,-0.05081627145550415,1,0
0.584448705235388,0.8911462234139227,1,1
-0.8286028961508238,0.762008994638445,0,0
0.7581648023910054,0.8028732155586955,1,1
1.6908213859513284,-0.978937611325231,1,0
0.36369250863918046,0.9711670577173982,1,1
-0.744877272797066,0.21269046969479255,0,1
0.23762497144691203,-1.2399619579542762,0,0
0.19214773342113234,-1.326964364678599,0,0
1.0961822892906479,0.2827248524531348,0,1
0.07226442461212712,-0.30746204947224864,1,0
0.09692068950067967,1.1359982356139666,0,0
-0.9759313017466552,0.48143686431941585,0,1
0.5147091857543333,-0.8257133626577287,0,0
0.5090235988025213,0.5405553450127561,1,0
1.8078737460533227,1.009549168398825,1,1
-1.1313647430177582,0.23449940356482302,1,1
1.1218351360321392,-0.382944615060662,1,0
-0.5498616260609988,-0.7361181815623796,0,0
-0.8265038756888125,1.4382073934834487,1,1
-1.051307533175832,0.63257583694603,0,1
-0.916824270733811,-0.24072421109337017,0,0
0.7617581884112479,1.3331235531188392,1,1
0.5138591475013351,1.1520791355248332,1,0
-0.17059327270864322,0.36699140966088284,0,0
0.8927457516954218,3.3330369903346444,1,1
0.647447604937697,1.4639348724107653,1,0
0.206123819332803,-1.4275554120451412,0,0
0.20554853587994654,-0.5918193372248078,0,0
0.002609543249227464,1.4360223143658994,1,0
0.5409346802900787,1.1387063886725348,1,1
0.9585285053825083,-1.4969263874441832,0,0
-1.2866449636910706,1.254823128735993,1,0
0.4039755744501763,0.4456901125609528,1,1
-1.0084987816733142,1.1074589364805625,1,1
-0.11371520604671517,-0.4235730725891582,0,1
-0.40508622334075417,-0.5086500550434553,0,0
-0.4234416751617684,-0.9239035182927013,0,0
0.6025692388504351,0.4691720703869081,1,1
-0.3153407139256263,-0.05035437544795951,1,0
0.5790300864883736,-0.4326494402140548,1,1
-0.33751390190115255,-0.5409666376949188,0,0
2.19324035955164,2.5260328596039656,1,1
-1.601285932108158,0.7017606290329201,0,1
-0.08742930222552789,-0.2575158267128952,0,1
-0.42296794310903374,-0.7400436049721956,0,0
-1.2394087853316935,-0.036527324380608656,0,0
1.362827211942952,0.23838672742604028,1,0
0.030500915769464787,1.1605810204054647,0,1
0.4506493055607981,0.624783239102723,1,1
3.461892925662725,0.38933710821652573,1,1
-0.6559167941259543,-0.041840775583507905,0,0
-0.394528041895601,-0.7168397707833111,1,0
1.289879724871248,1.3721013237818185,1,0
-0.41063066852232144,-0.07649864198444911,1,0
-1.1902467920412392,-0.931587802630395,0,1
0.0898510932015838,-0.9474553630307287,1,0
0.6724901049229945,0.28230294185693394,1,1
-0.15424259903509102,-0.6241212546614909,1,1
0.3439952077360096,1.8143693700072319,1,0
-0.3426707808468358,-2.009245945173676,0,0
-0.8139510472162138,0.7232939659600421,1,0
0.34009697082249957,-0.5188929600548587,0,0
-0.43232253643971696,0.47819766145997855,0,0
1.7577309641830023,1.378110476982049,1,1
1.9820565683196318,0.2968372913793448,1,1
0.9685022095807367,-0.5861299380121231,1,1
0.32014418975082126,2.1748277734463892,1,1
0.40439102181444314,-1.3184909973141266,1,1
-0.8580777101816187,-0.05803791976193251,0,0
-1.8836416362444994,1.7407073864361418,1,1
0.9547557754978939,-0.06651534658760289,1,0
0.8581272786146069,-1.8830552307512187,1,1
-1.7878983126101469,-0.5576562392551639,0,0
0.38293396361086846,-0.034665942035258746,0,0
-0.5639174857240485,-0.8428928760241257,0,0
0.8742482839431878,-0.8884923425263367,1,0
1.5476118000803207,-0.14529500268934925,1,0
0.20744922089195114,-0.07677877768532076,1,1
-1.5029111092788328,-1.8585119934152317,0,0
0.873807025190799,-1.554549856404274,0,0
0.6135728102105543,-0.8316943602725159,0,0
0.18661169180654236,0.3772990956624268,1,1
1.8878076021440944,-2.7735478377429335,1,0
0.16474267065535042,2.623344980377103,1,1
1.1446037586472868,0.7277310771161858,1,1
1.174546847242589,-0.3991837284994983,0,0
0.3609566063895892,-0.736588055029354,0,1
-0.08147257146840614,0.9541852764814631,1,1
-0.05260530678205788,1.3492751884117238,0,0
-1.1460591354108933,-0.2533669135148786,0,0
-0.37125936258383024,0.8754021297014095,1,1
-1.5414441452951841,-1.9366906879767092,0,1
-0.27728026407894973,-1.1299405093010364,0,0
-0.32510028030028304,-0.9872728404589359,0,0
0.48501465123953,0.15481353413833113,1,1
2.1677140198333356,0.375844176239324,1,1
-0.37811242405616763,-2.103357752560699,0,0
-0.1970321644473678,0.7643205671891977,1,0
-1.103144359593953,-1.7111734788125283,0,1
-0.014376130400723497,0.041931109221310714,1,0
-0.9334309618544778,0.17592025156456814,1,0
0.3041788957869962,-0.17165537471397557,0,1
1.3814718655592548,0.5200147052283319,0,0
1.7235731401859362,-0.6125374554642378,1,0
-0.9194443759760529,-0.11285914075511137,0,0
-2.107812823170968,2.8139680132553506,0,1
-0.36164273343977843,1.3945064369950817,1,1
0.3366002859580246,0.07480889772973637,1,1
-0.9778729946000401,-0.8664640543750621,0,0
-0.6293418778430719,-0.3400837524565116,0,0
0.08511822418821877,0.17317717636619848,0,0
0.5085707185064693,0.8023221654197712,1,1
0.35847573924702214,0.5889555073419832,0,1
-0.06447078424956343,-1.1845733106729577,1,1
0.8639886454485607,-0.8293886151284469,0,0
0.45753952929042,0.6225717344272249,1,1
0.8911901959883727,0.3488756039321484,1,1
0.30383991783162495,0.2546399955167655,1,1
1.1100163846612874,-1.395325848103972,1,1
0.9540696414610628,0.4481232992751284,1,1
1.391665102905935,0.8593278653136946,1,1
-0.17600449277502883,-0.49868831754132714,1,0
-0.32702998908577197,-1.3754401609974931,0,1
-0.49039064476667815,-2.6171295153492466,0,0
1.3609227802616475,1.7262727690745383,1,0
0.49072168417531215,-0.16982295707975642,1,0
-0.5920798043913695,0.7117570004220866,1,0
-0.9106235616405385,0.8828888305234274,1,0
-1.072578640384283,-0.5426487287272362,1,0
0.6646011417631168,2.1269902682048087,1,1
0.24211936631431327,0.15624625826658886,1,0
0.6327534014119178,0.7439629021847314,1,1
0.0346061809633634,-1.0016366274008577,0,1
-0.45809188982240406,-0.32395168908537864,1,1
0.13841121245122961,-0.8362761755248784,0,0
1.439222350303599,0.9052664329986524,1,1
1.303807250828468,-0.36702110341712646,1,0
0.48170219641373924,-1.087359052589075,0,0
-0.6557332827458963,-0.4445629484132849,0,1
-0.3036325520193299,2.4156231940716357,1,0
-0.16194821342366106,-1.2244299584814624,0,0
1.782259983536061,2.4037831587213834,1,0
-0.7512790611172728,-1.8022636780276804,0,1
0.5014966566510137,1.0439787158213591,1,0
1.0911022923399059,-0.2501698095433465,1,1
-0.3164265623621765,-0.5723375738477172,0,0
0.18404623991106978,0.37777715252853566,1,1
0.7647259760212681,-0.8011291421528759,1,0
2.066194538272157,0.21908707670469757,1,1
1.0290085507224243,-0.5842315620580315,1,1
-0.8772572159636642,1.905952882919836,0,1
-0.10924539103800562,-0.35105216125629624,1,0
-0.8643125850403275,0.14612941092376708,0,1
-0.6606597233461164,-0.7400147417460865,0,0
-0.785039330124851,-0.3056329461263865,0,1
-0.0659553259822937,-1.351069891168282,1,0
-1.1508779655626746,0.3944090535401982,0,1
1.9346625455270618,0.3599948432995481,1,1
2.1892954596520617,1.0969796308278617,1,0
0.11584916328924798,0.753092260932527,1,0
0.14763817792794626,-0.42989489907822637,0,0
-1.0633381328671234,-1.8747572278617133,0,0
0.3899505851900704,-1.0682421472267978,0,0
-0.430119222004227,-0.8479618550775446,0,1
-1.4141312136105915,-0.7958872196175955,0,0
0.35722290533729106,0.9401027276499271,1,1
0.12957675540646418,-1.3016066057194955,0,0
0.6146216163719215,0.09418547054338866,0,1
-2.914735157743457,-0.11422213770062273,0,1
1.6013011549482339,1.044976295891458,1,0
-0.01518871182694121,0.07922534422182824,1,0
2.5906771739250707,-1.0641340788410512,1,1
-0.4358134537189774,-0.10644613030727404,1,0
0.4202191829313117,0.9193164124661611,1,0
0.337259107367564,-0.1971087843477512,0,1
-1.7703267456480327,1.0074699478461342,0,1
1.3026109409953865,0.43618138002044904,1,0
0.1399606088932986,-0.2364032262647553,0,0
-0.7550151726870691,0.1823748584785042,0,1
-1.0679033185003428,0.06067729771621222,0,0
-0.4653122693859229,-0.9227235527213495,0,1
-1.990905079301788,0.6687812047199321,0,0
0.7681808374778845,-0.4176058510149503,1,1
-0.5963055601219986,-1.0150062280597165,0,0
-0.2674992025687227,1.091446440846544,0,1
1.0583374958439888,0.4283616414137023,1,1
1.7827438118373045,0.2928032121645993,1,0
1.217699915242171,-0.012789612514854498,1,1
-0.8673720685180257,0.08719633367966273,1,0
0.5488429521071762,1.546925015999145,1,1
-0.7343041236811231,-0.22414169091213054,0,0
0.6765628192756006,0.4485465056668936,0,0
1.0298234477546648,-0.29008740773091246,1,0
-0.06461518866339311,-0.7892764952325082,0,1
0.31158634837404,-1.5040070067284002,0,0
-1.3085074754223907,0.7393431276796882,0,0
0.06438486141940455,0.22672799824326478,0,1
-0.16012556248918675,-0.41491001988508275,1,1
0.932790918397869,-2.0962331230481888,0,1
0.7729272948372018,1.03868768549478,1,1
0.7141553896885299,-0.3272548842819649,0,0
0.29813562960915485,1.3695112258361084,1,0
0.4530338062318902,0.2541395576973585,1,0
1.769767593994254,0.32650422511864746,1,1
1.3182263828716403,0.7028190340754008,1,1
1.8928168871942803,1.7935533451192018,1,1
-0.3869767022498272,-1.0835467552095572,1,0
-0.08315329871704802,-2.1248928980225363,0,0
-1.0494016043714463,0.09625312565763589,0,1
-0.03468250931125738,0.5162559768414171,0,1
0.8753807570135583,1.1777976466256135,1,0
-1.292660727583197,-0.8166706048940207,0,0
2.503545557960992,1.0108572427773352,1,1
-0.6614731580537019,-0.3826046135983763,1,1
2.0875675045650017,0.49960906103867164,1,1
-0.07758989035036579,1.1894302134739505,1,0
-0.030700064977619734,-0.21642822215225838,0,0
0.6415909233314759,-0.3255438480501605,1,1
-2.5105542537458034,0.19840434333348544,0,0
0.5481882495663576,0.3647693225588686,1,1
-0.982830851779096,0.36625685526883806,0,0
0.651944629960915,-0.09715211525129958,0,0
0.9615837782194088,0.4030495509351115,1,0
0.698452884967542,1.0422618037455735,1,1
2.1669978951484623,1.3462234616557112,1,1
1.1557634130624947,1.901177677758927,1,1
1.081838800224927,0.9374617141659767,1,1
-0.5232314025945346,1.2283395856392691,1,1
0.3306787935365799,0.7508245496427016,1,1
1.4495402215961453,-0.4393432181028088,0,1
-0.3185492202271827,0.7994410799119509,1,0
-0.5126975759686325,-1.545317239847388,1,0
-0.1454304320213905,0.09598268909723345,1,0
-0.424450909348965,0.518209699750361,1,1
1.7618306642581878,0.6900657272391905,1,1
0.6329692034031668,-1.221117444595703,1,1
0.2699992577824404,0.4177555286090815,1,1
-0.1347857043657707,-1.2047315562601115,0,0
-0.660996986253055,-0.33294367950549497,0,1
-1.1385651005743578,0.09804662681016663,0,1
-0.29192601462892065,0.3730794042675511,0,0
1.0544834478737988,1.0301022887827642,1,0
-2.173049845766103,1.8714617326208112,1,1
0.8021093938242108,-0.19281283546088032,1,1
-0.2204650026187533,0.19682251411851331,1,0
1.0222524839741658,0.34670125753818415,1,0
2.813886436144089,-0.44818481590726267,1,0
2.8158765970080006,1.1879489284621028,1,1
